y,x
295.244,494.292
254.679,576.08
352.462,451.144
273.04,464.024
179.954,411.86
147.075,397.048
314.886,597.976
163.728,409.284
294.817,485.276
75.766,380.304
162.874,297.228
89.43,313.328
154.334,568.352
69.788,295.94
74.003,248.74
142.75,269.348
48.81,438.076
270.85,226.844
175.202,280.94
139.334,85.808
292.2,585.552
57.35,241.656
49.237,396.216
147.02,515.356
409.253,333.936
337.944,419.588
434.446,503.952
431.457,300.448
416.512,389.32
358.867,428.604
344.776,532.288
392.173,250.216
349.046,341.664
325.988,346.816
355.024,496.868
405.837,384.812
397.724,603.128
367.834,612.144
350.327,681.052
437.008,630.82
387.476,457.584
330.685,389.32
279.872,462.736
287.131,498.8
364.418,514.9
387.049,433.756
333.247,347.46
308.908,357.764
360.575,436.976
349.473,465.956
331.112,493.004
399.859,533.576
447.256,580.588
466.044,556.76
418.22,485.92
326.415,541.948
378.082,348.104
400.286,469.82
435.727,419.588
453.234,353.256
361.856,506.528
368.688,439.552
295.244,511.036
336.663,465.312
442.559,493.004
203.866,295.296
218.811,457.584
415.231,466.6
456.65,515.544
462.201,506.528
394.308,503.952
444.694,332.648
344.349,478.836
331.112,498.156
464.336,283.06
334.528,389.32
318.302,521.984
440.424,352.612
348.192,480.768
416.512,411.86
336.663,450.5
297.379,490.428
352.035,557.404
357.586,338.444
342.214,439.552
314.886,450.5
310.189,498.156
429.749,357.764
420.782,596.044
350.754,397.692
321.291,503.308
455.741,458.684
410.906,658.324
344.294,444.516
438.234,338.9
217.475,530.168
307.145,441.94
365.217,279.008
349.845,284.804
202.53,644.8
354.542,423.264
446.347,544.336
430.121,376.252
431.829,188.204
335.382,492.36
304.638,538.084
319.583,436.976
441.705,417.656
388.33,344.24
416.085,409.284
422.917,408.64
413.95,524.56
443.84,550.32
451.953,523.272
191.056,179.376
426.333,686.204
407.972,149.108
464.763,342.308
392.173,306.888
368.688,423.452
398.578,559.336
376.801,407.996
416.512,252.792
391.746,365.492
374.666,413.792
375.52,460.804
302.93,348.104
387.476,428.604
454.088,398.98
369.969,510.392
460.92,282.416
469.033,289.5
409.253,352.612
454.515,512.968
419.501,476.904
283.288,465.312
365.272,510.392
287.985,496.868
380.644,398.336
391.746,422.164
470.314,156.836
312.324,549.676
341.36,515.544
449.391,335.224
356.305,473.04
462.628,262.452
456.65,344.884
329.831,434.4
417.366,313.972
456.65,545.168
276.456,212.22
422.49,264.384
206.855,257.3
369.969,285.636
308.054,260.52
372.104,444.06
418.647,429.248
287.131,342.308
347.283,521.152
300.74,465.124
444.212,413.604
413.468,462.548
444.212,313.14
412.614,491.528
312.269,512.136
375.465,500.544
197.406,209.456
344.294,407.164
372.476,142.48
390.41,306.056
219.183,121.872
275.547,150.208
283.66,135.396
440.796,232.64
445.066,318.936
281.952,153.428
238.398,621.616
349.046,395.116
338.798,324.276
357.586,490.428
413.523,479.48
358.44,545.812
384.487,482.7
397.724,451.788
426.333,674.612
401.994,538.084
442.559,599.908
399.859,278.552
457.504,473.04
377.228,524.56
459.212,507.816
442.986,467.244
273.894,388.032
434.446,324.276
327.269,307.532
410.107,613.432
266.208,458.872
396.443,252.792
370.396,440.84
362.283,540.016
385.341,386.1
409.253,682.34
465.617,523.272
396.443,509.748
414.804,569.64
342.641,545.168
449.818,503.308
378.936,634.04
336.236,659.8
267.489,572.86
463.482,547.744
435.727,561.268
296.098,336.512
322.999,439.552
314.459,576.08
344.776,563.844
365.699,571.572
375.52,268.248
393.454,417.012
280.299,348.104
329.831,386.1
423.344,550.32
416.512,417.012
250.409,494.292
321.291,280.484
428.041,341.02
417.366,418.3
279.018,386.744
82.598,498.8
80.463,335.224
164.582,424.096
103.521,125.924
453.179,553.352
403.647,648.664
281.098,517.288
112.433,321.512
368.206,268.704
346.002,193.356
422.862,275.788
313.123,152.14
419.446,317.004
182.034,96.756
232.847,630.632
398.096,300.26
307.145,285.448
199.541,85.808
299.886,568.808
400.658,527.592
76.992,195.288
306.291,206.236
361.374,203.016
445.493,389.776
396.388,512.136
346.002,282.872
437.008,529.712
298.233,390.608
363.137,504.596
464.763,508.46
454.088,545.812
425.906,456.296
345.63,407.352
370.396,565.132
332.82,533.576
306.773,315.26
459.212,218.016
444.694,295.94
387.476,341.02
231.621,630.176
287.131,362.272
457.504,559.336
412.669,554.184
399.005,631.464
385.341,567.064
457.931,561.912
462.628,463.38
387.476,433.756
396.443,490.428
392.173,435.688
339.225,515.544
441.278,438.264
320.437,467.244
276.456,590.248
103.948,248.928
470.741,651.428
303.357,355.188
410.107,592.824
330.258,465.956
446.402,525.204
350.327,310.752
209.844,630.82
197.888,393.828
124.444,398.98
194.472,339.088
91.992,301.092
208.563,485.276
78.328,322.988
125.725,414.436
299.032,543.048
388.702,548.2
456.595,635.784
203.384,245.52
454.887,239.724
433.964,208.168
433.537,194.644
226.015,94.824
233.701,90.316
427.132,338.256
211.924,615.176
404.928,382.048
247.792,85.808
370.341,519.864
303.729,266.128
185.023,523.084
450.19,124.448
245.712,474.328
151.772,680.408
207.709,500.088
72.35,231.54
222.227,453.076
77.047,255.368
189.775,489.784
181.235,324.276
170.133,456.94
89.43,459.516
149.637,463.38
207.709,301.092
191.483,407.996
156.896,493.648
199.169,390.608
216.676,382.88
154.334,467.888
154.334,333.292
117.185,339.088
128.714,344.884
187.64,385.456
188.067,406.064
181.235,616.652
62.956,291.432
192.764,355.832
118.466,527.78
155.188,407.996
64.237,249.572
177.392,310.752
159.885,605.06
87.722,494.292
201.304,497.512
270.905,382.236
339.225,410.572
159.031,354.544
71.496,489.784
102.24,537.44
105.656,536.796
163.728,611.5
189.348,603.772
162.447,470.464
182.089,521.984
188.921,411.86
171.414,424.096
166.717,351.968
65.518,564.488
173.549,427.96
79.554,425.84
205.519,513.424
68.452,445.16
117.13,634.496
138.053,601.652
76.138,262.908
54.361,388.488
68.879,263.552
59.912,149.564
77.419,194
245.657,85.808
106.028,290.6
116.276,291.888
169.224,295.752
144.458,449.024
105.174,318.936
69.306,324.088
73.576,121.228
76.138,438.72
111.152,311.852
69.306,421.332
114.568,342.12
140.615,200.44
194.844,437.432
193.563,367.88
46.248,468.344
137.626,427.128
191.91,546.456
311.043,437.62
182.943,406.064
60.821,450.5
171.414,532.288
150.064,610.856
124.444,503.952
165.863,222.524
133.838,264.384
146.221,349.392
73.631,425.384
77.474,451.788
275.602,325.564
250.409,516.832
194.899,508.46
191.91,529.712
226.07,252.792
71.496,285.636
190.202,613.432
185.505,272.756
454.515,384.812
352.889,530.356
82.97,314.428
82.543,322.8
79.554,624.836
180.326,259.044
183.742,150.208
132.075,186.272
109.017,244.232
272.558,300.904
100.05,422.62
223.026,387.844
165.381,240.368
147.874,230.064
66.317,426.484
427.614,434.4
401.994,442.128
438.289,463.38
344.349,347.46
439.143,576.08
370.396,649.496
296.098,339.732
328.55,406.064
390.465,547.1
355.024,679.764
349.046,679.12
411.815,336.512
394.308,420.876
232.475,518.12
194.472,511.68
380.217,268.892
326.415,286.28
306.773,377.084
367.407,531
350.327,552.896
352.462,480.768
376.801,355.188
333.247,494.936
200.45,410.572
331.112,477.548
375.52,533.576
399.005,386.744
372.531,527.78
296.525,521.34
459.212,268.892
298.66,400.268
427.614,483.344
370.396,503.952
388.757,267.604
314.886,301.736
275.602,491.716
251.263,483.988
419.501,571.572
377.228,630.82
390.465,500.088
407.118,547.1
404.556,628.244
370.396,312.684
338.798,297.872
378.936,654.004
381.071,629.532
456.65,611.5
396.87,637.904
359.721,228.32
349.046,388.676
391.746,192.9
390.465,351.324
443.785,564.944
417.738,648.664
420.3,574.604
392.972,199.152
299.886,387.2
416.03,583.62
310.561,382.692
424.997,400.724
224.307,250.672
258.04,232.64
281.098,227.488
453.606,161.8
245.23,90.96
337.462,263.552
